packet_index,frame_index,event_index,payload_len,cr,has_crc,ldro,symbol_count,gt_compared_symbols,center_argmax_raw_ser,center_argmax_symbol_ser,multi_offset_argmax_raw_ser,multi_offset_argmax_symbol_ser,legacy_phase_line_raw_ser,legacy_phase_line_symbol_ser,savaux_hard_raw_ser,savaux_hard_symbol_ser,savaux_phase_raw_ser,savaux_phase_symbol_ser,savaux_guarded_raw_ser,savaux_guarded_symbol_ser,savaux_phase_gain_vs_savaux,savaux_guarded_gain_vs_savaux,savaux_guarded_gain_vs_phase,savaux_phase_gain_vs_legacy,savaux_guarded_gain_vs_legacy,stage1_candidate_hits,stage1_candidate_total,stage1_candidate_recall,legacy_candidate_hits,legacy_candidate_total,legacy_candidate_recall,viterbi_candidate_recall,hard_anchor_count,hard_anchor_error_count,hard_anchor_error_rate,mean_selected_branch_agreement,trajectory_score,mean_phase_score,mean_amp_score,beam_final_size,guard_accept_phase,guard_reason,guard_change_count,guard_eval_rmse_gain_pi,guard_hard_eval_rmse_pi,guard_phase_eval_rmse_pi,guard_changed_mean_energy_drop_db,guard_mean_phase_score,error,savaux_phase_payload_hex,savaux_phase_crc_valid,savaux_phase_crc_computed,savaux_phase_crc_received,savaux_phase_decoded_payload_len,savaux_phase_decode_error,savaux_guarded_payload_hex,savaux_guarded_crc_valid,savaux_guarded_crc_computed,savaux_guarded_crc_received,savaux_guarded_decoded_payload_len,savaux_guarded_decode_error,dataset,target_snr_db,noise_seed
13,10,13,33,1,1,0,35,35,0.8857142857142857,0.8857142857142857,0.5142857142857142,0.5142857142857142,0.37142857142857144,0.37142857142857144,0.14285714285714285,0.14285714285714285,0.08571428571428572,0.08571428571428572,0.14285714285714285,0.14285714285714285,0.057142857142857134,0.0,-0.057142857142857134,0.2857142857142857,0.2285714285714286,34,35,0.9714285714285714,29,35,0.8285714285714286,0.9714285714285714,13,0,0.0,0.9363662505903341,0.9569169337537539,0.9967282393355056,0.9933496430783273,1,0,too_many_changes,4,0.07980537237121599,0.3121368216898942,0.23233144931867822,-0.26327900596183546,0.9967282393355056,,4044732655400a005830313233343536b730b9323b343d3e3f404142437856b412,0,0x1637,0xce87,33,,4054763344040e005830313233343536b730b9323b343d3e3f404142437856b412,0,0x1245,0xce8f,33,,0_0_0_10_14_16,-26.0,42
1,0,1,33,1,1,0,35,35,0.9142857142857143,0.9142857142857143,0.8285714285714286,0.8285714285714286,0.6,0.6,0.34285714285714286,0.34285714285714286,0.2571428571428571,0.2571428571428571,0.34285714285714286,0.34285714285714286,0.08571428571428574,0.0,-0.08571428571428574,0.34285714285714286,0.2571428571428571,33,35,0.9428571428571428,23,35,0.6571428571428571,0.9428571428571428,4,0,0.0,0.914774918681167,0.9839419528079966,0.9983003261939235,0.9758040219824206,16,0,too_many_changes,8,0.12031375861730678,0.2746653532380599,0.15435159462075312,-0.500396547326371,0.9983003261939235,,4054222308184b405c743576377431323338392b3a3d3db63fc841424378563432,0,0xc586,0x4f14,33,,40d4a2b39818c2c85c74bd76377431322339293b3b3d3db63fc841424378561410,0,0xca0c,0x4d34,33,,0_0_0_10_14_16,-25.0,42
2,1,2,33,1,1,0,35,35,0.9714285714285714,0.9714285714285714,0.7714285714285715,0.7714285714285715,0.45714285714285713,0.45714285714285713,0.3142857142857143,0.3142857142857143,0.22857142857142856,0.22857142857142856,0.3142857142857143,0.3142857142857143,0.08571428571428572,0.0,-0.08571428571428572,0.22857142857142856,0.14285714285714285,35,35,1.0,24,35,0.6857142857142857,1.0,7,0,0.0,0.9360053623778455,0.9754649537444238,0.9974829428009523,0.9721766154881717,4,0,too_many_changes,6,0.404041264012605,0.605473890042851,0.20143262603024603,-0.8428243616891536,0.9974829428009523,,400437261100078050b839fa3b7cf9763338393a3b2cadb626586126077c503012,0,0xd03e,0x08a0,33,,400437361100078050b839fa7f38bd323338393a3b2cf9b2230de48e07fc503a12,0,0xa624,0x08a0,33,,0_0_0_10_14_16,-25.0,42
3,2,3,33,1,1,0,35,35,0.9714285714285714,0.9714285714285714,0.7714285714285715,0.7714285714285715,0.5714285714285714,0.5714285714285714,0.4,0.4,0.2571428571428571,0.2571428571428571,0.4,0.4,0.1428571428571429,0.0,-0.1428571428571429,0.3142857142857143,0.17142857142857137,31,35,0.8857142857142857,25,35,0.7142857142857143,0.8857142857142857,6,0,0.0,0.9193977296958055,0.942181750988904,0.9978113904708508,0.9487814288324798,4,0,too_many_changes,10,0.24777114657607638,0.4585815480643441,0.2108104014882677,-0.8913716887527237,0.9978113904708508,,407413210112156369766336333435363738393a3b7c7dfe77c05d424378563513,0,0x497a,0xc08c,33,,40f41329891a2d506a4452353334353637b938b3ba7c753a330c5942437856359b,0,0xac32,0x5804,33,,0_0_0_10_14_16,-25.0,42
5,3,5,33,1,1,0,35,35,0.8857142857142857,0.8857142857142857,0.7428571428571429,0.7428571428571429,0.5428571428571428,0.5428571428571428,0.37142857142857144,0.37142857142857144,0.34285714285714286,0.34285714285714286,0.37142857142857144,0.37142857142857144,0.02857142857142858,0.0,-0.02857142857142858,0.19999999999999996,0.17142857142857137,34,35,0.9714285714285714,24,35,0.6857142857142857,0.9714285714285714,10,0,0.0,0.9266504115145239,0.9391377597997265,0.9964120132143012,0.9800764349795218,40,0,too_many_changes,6,0.22570888217170543,0.5533070453687737,0.3275981631970683,-0.5629089552945253,0.9964120132143012,,404433207360140149300220232535373638393a3bbc35363fc04942437856e493,0,0x1027,0xcaf0,33,,404433207360140149300230322435263638393a3bbc3d36bfc84942437856f492,0,0x716c,0xcbe1,33,,0_0_0_10_14_16,-25.0,42
6,4,6,33,1,1,0,35,35,0.9714285714285714,0.9714285714285714,0.5714285714285714,0.5714285714285714,0.3142857142857143,0.3142857142857143,0.22857142857142856,0.22857142857142856,0.14285714285714285,0.14285714285714285,0.22857142857142856,0.22857142857142856,0.08571428571428572,0.0,-0.08571428571428572,0.17142857142857143,0.08571428571428572,33,35,0.9428571428571428,31,35,0.8857142857142857,0.9428571428571428,9,0,0.0,0.9279715043000781,0.9684143840501187,0.9966306424701936,0.983887601848707,4,0,too_many_changes,6,0.06788875178230433,0.3029554636399139,0.23506671185760955,-0.4343642646044164,0.9966306424701936,,400437225544070858b0393a33343536b7b0b1b23b343d3e3f404142417a563612,0,0x1dc4,0x0e51,33,,404455263164070858b0393a311435343730b9bab33435bebfc84942417a563612,0,0xa3cb,0x0e51,33,,0_0_0_10_14_16,-25.0,42
8,5,8,33,1,1,0,35,35,0.9428571428571428,0.9428571428571428,0.6285714285714286,0.6285714285714286,0.37142857142857144,0.37142857142857144,0.22857142857142856,0.22857142857142856,0.14285714285714285,0.14285714285714285,0.22857142857142856,0.22857142857142856,0.08571428571428572,0.0,-0.08571428571428572,0.2285714285714286,0.14285714285714288,35,35,1.0,28,35,0.8,1.0,8,0,0.0,0.9287473786330456,0.9545180729825914,0.9954842733326325,0.9765280914650473,4,0,too_many_changes,4,0.06914857562075871,0.3317484232533497,0.262599847632591,-1.0375190677714068,0.9954842733326325,,40443322110049001830713633bc35b63f38393a3b1c3f3e3f6243426178563612,0,0x3b1b,0x8e2a,33,,40c4b322190841001830713677fc75b62b29283a3a3c3f1c1d6041426178563612,0,0x082a,0x8e2a,33,,0_0_0_10_14_16,-25.0,42
9,6,9,33,1,1,0,35,35,0.8857142857142857,0.8857142857142857,0.7428571428571429,0.7428571428571429,0.5142857142857142,0.5142857142857142,0.2571428571428571,0.2571428571428571,0.14285714285714285,0.14285714285714285,0.2571428571428571,0.2571428571428571,0.11428571428571427,0.0,-0.11428571428571427,0.3714285714285714,0.2571428571428571,34,35,0.9714285714285714,26,35,0.7428571428571429,0.9714285714285714,10,0,0.0,0.9433599438251962,0.951050104248921,0.9970249633251266,0.9533504836341901,40,0,too_many_changes,7,0.3218280705714101,0.5327283348533891,0.210900264281979,-1.2097208965768862,0.9970249633251266,,4044332211000a005830313233343536b778f1b637343d3e3f4041404378563413,0,0x3347,0xd9f6,33,,4044332211000a005830317273707132b3b835f633783d7a3b0441624178741411,0,0x2f5b,0xfbd4,33,,0_0_0_10_14_16,-25.0,42
10,7,10,33,1,1,0,35,35,0.9142857142857143,0.9142857142857143,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.5714285714285714,0.2571428571428571,0.2571428571428571,0.2857142857142857,0.2857142857142857,0.2571428571428571,0.2571428571428571,-0.02857142857142858,0.0,0.02857142857142858,0.2857142857142857,0.3142857142857143,33,35,0.9428571428571428,26,35,0.7428571428571429,0.9428571428571428,7,0,0.0,0.9212425441555668,0.9651556144890023,0.9969888403025651,0.9724293334845229,4,0,too_many_changes,7,0.11736828773312996,0.4238655569222938,0.3064972691891638,-0.6632688432194032,0.9969888403025651,,4064132031020b0058313133311635343538393a3b7c7d7a3f40d1d492a4273312,0,0xd007,0x0552,33,,406433023320091049312132311635343538393a3b7c7d7a3f4081c28596542613,0,0xfa4a,0x0552,33,,0_0_0_10_14_16,-25.0,42
11,8,11,33,1,1,0,35,35,0.8571428571428571,0.8571428571428571,0.6285714285714286,0.6285714285714286,0.5428571428571428,0.5428571428571428,0.11428571428571428,0.11428571428571428,0.14285714285714285,0.14285714285714285,0.11428571428571428,0.11428571428571428,-0.028571428571428567,0.0,0.028571428571428567,0.39999999999999997,0.42857142857142855,35,35,1.0,31,35,0.8857142857142857,1.0,10,0,0.0,0.9410594795624755,0.8960064209325999,0.9757160774815301,0.9934795554252897,40,0,no_rmse_gain,1,-0.004577433493104466,0.5422978270266959,0.5468752605198004,-1.1250398158237727,0.9757160774815301,,4044332211001c0148302033333435363739b9aaa33d3d3e3f4051425378563412,0,0xba03,0xcd6f,33,,4044332211001c0148302033333435363738b9bab33c3d3e3f4051425378563412,0,0xcc4a,0xcd6f,33,,0_0_0_10_14_16,-25.0,42
12,9,12,33,1,1,0,35,35,0.7714285714285715,0.7714285714285715,0.4,0.4,0.22857142857142856,0.22857142857142856,0.05714285714285714,0.05714285714285714,0.14285714285714285,0.14285714285714285,0.05714285714285714,0.05714285714285714,-0.08571428571428572,0.0,0.08571428571428572,0.08571428571428572,0.17142857142857143,35,35,1.0,33,35,0.9428571428571428,1.0,17,0,0.0,0.9410326786511338,0.8868551920063427,0.977246695293015,0.9862964044100758,4,0,too_many_changes,3,0.16295316011410488,0.538286006422265,0.3753328463081601,-0.7740714423544016,0.977246695293015,,4044332211000d005830311211143514151a1b3a3b3e3d3e3f4041424378563412,0,0xa39e,0x8cdf,33,,4044332211000d005830313233343536171a1b3a3b3e3d3e3f4041424378563412,0,0x07e6,0x8cdf,33,,0_0_0_10_14_16,-25.0,42
13,10,13,33,1,1,0,35,35,0.8285714285714286,0.8285714285714286,0.4857142857142857,0.4857142857142857,0.2,0.2,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.0,0.0,0.0,0.14285714285714288,0.14285714285714288,35,35,1.0,33,35,0.9428571428571428,1.0,20,0,0.0,0.9481790065994242,0.9426564149429619,0.9970311041826045,0.99942660904391,1,1,accepted,1,0.004418020792534061,0.24066749925729253,0.23624947846475847,-0.08804362975232875,0.9970311041826045,,4044732655400a005830313233343536b730b9323b343d3e3f4041424378563412,0,0x9637,0x4607,33,,4044732655400a005830313233343536b730b9323b343d3e3f4041424378563412,0,0x9637,0x4607,33,,0_0_0_10_14_16,-25.0,42
1,0,1,33,1,1,0,35,35,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.3142857142857143,0.3142857142857143,0.17142857142857143,0.17142857142857143,0.11428571428571428,0.11428571428571428,0.17142857142857143,0.17142857142857143,0.05714285714285715,0.0,-0.05714285714285715,0.2,0.14285714285714285,35,35,1.0,29,35,0.8285714285714286,1.0,11,0,0.0,0.9294798853901521,0.9743500406279547,0.9984535031515996,0.9880977495747032,40,0,too_many_changes,5,0.06719860087274504,0.20617810551681523,0.1389795046440702,-0.39350386687106714,0.9984535031515996,,405422230010030058303132333435363738392b3a3d3db63fc841424378563412,0,0x3fc0,0x4d14,33,,40d4a2b39818020058303132333435362739293b3b3d3db63fc841424378563412,0,0x284e,0x4d14,33,,0_0_0_10_14_16,-24.0,42
2,1,2,33,1,1,0,35,35,0.8857142857142857,0.8857142857142857,0.6,0.6,0.22857142857142856,0.22857142857142856,0.17142857142857143,0.17142857142857143,0.11428571428571428,0.11428571428571428,0.17142857142857143,0.17142857142857143,0.05714285714285715,0.0,-0.05714285714285715,0.11428571428571428,0.057142857142857134,35,35,1.0,33,35,0.9428571428571428,1.0,11,0,0.0,0.9466473713834012,0.9649693543859102,0.9979135134450139,0.9727968443796905,4,0,too_many_changes,4,0.45105687055862326,0.6308447225518334,0.17978785199321018,-1.2630642610643106,0.9979135134450139,,404433221100030058303172337471763338393a3b3cbdb637486126077c503012,0,0x52ba,0x08a0,33,,404433221100038050b839fa7f38bd323338393a3b3cbdb637486106077c503212,0,0x027b,0x08a0,33,,0_0_0_10_14_16,-24.0,42
3,2,3,33,1,1,0,35,35,0.9714285714285714,0.9714285714285714,0.6571428571428571,0.6571428571428571,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.17142857142857143,0.17142857142857143,0.2571428571428571,0.2571428571428571,0.08571428571428569,0.0,-0.08571428571428569,0.08571428571428569,0.0,35,35,1.0,31,35,0.8857142857142857,1.0,8,0,0.0,0.9354278184564236,0.9749939481830684,0.9979900801118313,0.9733645003110374,4,0,too_many_changes,9,0.23405362386459733,0.44023820362615546,0.20618457976155813,-0.4927871270401524,0.9979900801118313,,405433230110056278767336333435363738393a3b7c7dfe77c04d424378563413,0,0x6662,0xc08c,33,,40443322110024506a4452353334353637b938b3ba7c753a330c49424378563413,0,0xd9ae,0xd08c,33,,0_0_0_10_14_16,-24.0,42
5,3,5,33,1,1,0,35,35,0.8571428571428571,0.8571428571428571,0.5428571428571428,0.5428571428571428,0.3142857142857143,0.3142857142857143,0.2,0.2,0.11428571428571428,0.11428571428571428,0.2,0.2,0.08571428571428573,0.0,-0.08571428571428573,0.2,0.11428571428571427,35,35,1.0,29,35,0.8285714285714286,1.0,14,0,0.0,0.9250729765399174,0.9613669102635543,0.9972142929701081,0.9912920268435763,40,0,too_many_changes,3,0.048858883724587826,0.288340109835558,0.2394812261109702,-0.4778594633417465,0.9972142929701081,,404433203320140149302032333435363738393a3b3c3d3e3f4041424378567412,0,0x83de,0x4be1,33,,404433203320140149300230322435263638393a3b3c3d3e3f4041424378567412,0,0xffd8,0x4be1,33,,0_0_0_10_14_16,-24.0,42
6,4,6,33,1,1,0,35,35,0.8857142857142857,0.8857142857142857,0.42857142857142855,0.42857142857142855,0.17142857142857143,0.17142857142857143,0.11428571428571428,0.11428571428571428,0.05714285714285714,0.05714285714285714,0.11428571428571428,0.11428571428571428,0.05714285714285714,0.0,-0.05714285714285714,0.1142857142857143,0.05714285714285715,34,35,0.9714285714285714,32,35,0.9142857142857143,0.9714285714285714,15,0,0.0,0.9383830581786877,0.9557212059192294,0.9978547532040455,0.9810798909346061,4,0,too_many_changes,4,0.08178528473291091,0.2942816941432715,0.21249640941036058,-0.818994625495207,0.9978547532040455,,40443322110007005830313233343536b7b0b1b23b343d3e3f4041424378563412,0,0xa3ee,0x0e51,33,,404477261144070858b0393a333435363730b9bab3343d3e3f4041424378563412,0,0x484c,0x0e51,33,,0_0_0_10_14_16,-24.0,42
8,5,8,33,1,1,0,35,35,0.9142857142857143,0.9142857142857143,0.5714285714285714,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.08571428571428572,0.08571428571428572,0.14285714285714285,0.14285714285714285,0.057142857142857134,0.0,-0.057142857142857134,0.057142857142857134,0.0,35,35,1.0,35,35,1.0,1.0,14,0,0.0,0.9374741476269116,0.9624022137759444,0.9978404246101884,0.9811284412431218,4,0,too_many_changes,5,0.09652594660691619,0.3182646664862077,0.22173871987929153,-0.6809805604874617,0.9978404246101884,,40443322110049001830713633bc35b63f38393a3b3c3d3e3f4041424358763412,0,0xf698,0x8e2a,33,,40c4b322190801005830313233bc35b63f38393a3b3c3f1c1d6041426178563612,0,0x8298,0x8e2a,33,,0_0_0_10_14_16,-24.0,42
9,6,9,33,1,1,0,35,35,0.8,0.8,0.5714285714285714,0.5714285714285714,0.2,0.2,0.22857142857142856,0.22857142857142856,0.05714285714285714,0.05714285714285714,0.22857142857142856,0.22857142857142856,0.17142857142857143,0.0,-0.17142857142857143,0.14285714285714288,-0.028571428571428553,34,35,0.9714285714285714,32,35,0.9142857142857143,0.9714285714285714,18,0,0.0,0.9502848408411944,0.9443148609506536,0.9973549832509755,0.9872046323857185,4,0,too_many_changes,7,0.2629582044377692,0.47312822882351047,0.21017002438574128,-0.2996512677791126,0.9973549832509755,,4044332211000a005830313233343536b738b1b233343d3e3f4041424378563412,0,0xf3d2,0xc8f6,33,,4044332211000a005830317273707132b3b835f633383d3e3f4041624178741411,0,0x098b,0xfbd4,33,,0_0_0_10_14_16,-24.0,42
10,7,10,33,1,1,0,35,35,0.8,0.8,0.6,0.6,0.37142857142857144,0.37142857142857144,0.17142857142857143,0.17142857142857143,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.02857142857142858,0.02857142857142858,0.0,0.2285714285714286,0.2285714285714286,34,35,0.9714285714285714,28,35,0.8,0.9714285714285714,14,0,0.0,0.9303126514119338,0.9576084423405181,0.9974241973769744,0.9901237892802127,1,1,accepted,2,0.051796705602976056,0.2770371269456945,0.22524042134271843,-0.8522327036698708,0.9974241973769744,,4064132031020b0058313133311635343538393a3b7c7d7a3f400142073c563412,0,0x6dde,0x0542,33,,4064132031020b0058313133311635343538393a3b7c7d7a3f400142073c563412,0,0x6dde,0x0542,33,,0_0_0_10_14_16,-24.0,42
